model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Corolla,2019,20990,Manual,8503,Petrol,150,39.2,1.2
 Corolla,2019,17890,Manual,3695,Petrol,150,39.2,1.2
 Corolla,2019,18995,Manual,2579,Petrol,145,39.2,1.2
 Corolla,2019,17990,Manual,6057,Petrol,145,39.2,1.2
 Corolla,2019,18690,Manual,2907,Petrol,145,39.2,1.2
 Corolla,2019,16990,Manual,7134,Petrol,145,39.2,1.2
 Corolla,2019,16990,Manual,25,Petrol,145,39.2,1.2
 Corolla,2019,22727,Automatic,4451,Hybrid,135,72.4,2.0
 Corolla,2019,20995,Automatic,5668,Hybrid,135,72.4,2.0
 Corolla,2019,20995,Automatic,5250,Hybrid,135,85.6,1.8
 Corolla,2019,22290,Automatic,4633,Hybrid,140,78.5,1.8
 Corolla,2019,16490,Manual,9625,Petrol,145,39.2,1.2
 Corolla,2019,19790,Automatic,5804,Hybrid,135,85.6,1.8
 Corolla,2019,15790,Manual,10000,Petrol,145,39.2,1.2
 Corolla,2019,17480,Manual,9999,Petrol,145,39.2,1.2
 Corolla,2020,24980,Automatic,5000,Hybrid,135,57.7,1.8
 Corolla,2019,18990,Manual,3860,Petrol,145,39.2,1.2
 Corolla,2019,21495,Automatic,9004,Hybrid,135,85.6,1.8
 Corolla,2019,17960,Manual,4500,Petrol,145,39.2,1.2
 Corolla,2019,17960,Manual,4500,Petrol,145,39.2,1.2
 Corolla,2019,23995,Automatic,5784,Hybrid,135,72.4,2.0
 Corolla,2019,17995,Manual,6551,Petrol,145,39.2,1.2
 Corolla,2019,24795,Automatic,6770,Hybrid,135,72.4,2.0
 Corolla,2019,18995,Manual,500,Petrol,145,39.2,1.2
 Corolla,2019,19995,Manual,500,Petrol,145,39.2,1.2
 Corolla,2019,22595,Automatic,10500,Hybrid,135,72.4,2.0
 Corolla,2019,25595,Automatic,1215,Hybrid,135,78.5,1.8
 Corolla,2019,23445,Automatic,5558,Hybrid,135,78.5,1.8
 Corolla,2019,23395,Automatic,6125,Hybrid,135,78.5,1.8
 Corolla,2019,23445,Automatic,2620,Hybrid,135,78.5,1.8
 Corolla,2019,24998,Automatic,2474,Hybrid,140,72.4,2.0
 Corolla,2019,23498,Automatic,6513,Hybrid,140,78.5,1.8
 Corolla,2019,23995,Automatic,6989,Hybrid,135,72.4,2.0
 Corolla,2019,22995,Automatic,11000,Hybrid,140,72.4,2.0
 Corolla,2019,22995,Automatic,3754,Hybrid,135,78.5,1.8
 Corolla,2020,28815,Automatic,987,Hybrid,140,53.3,2.0
 Corolla,2019,19995,Automatic,11293,Hybrid,135,85.6,1.8
 Corolla,2019,19995,Automatic,5674,Hybrid,140,85.6,1.8
 Corolla,2019,23995,Automatic,9250,Hybrid,135,72.4,2.0
 Corolla,2019,23495,Manual,5600,Petrol,145,39.2,1.2
 Corolla,2020,27995,Automatic,2500,Hybrid,135,53.3,2.0
 Corolla,2019,21000,Automatic,11449,Hybrid,140,78.5,1.8
 Corolla,2020,28000,Automatic,10,Hybrid,140,56.5,1.8
 Corolla,2019,17999,Manual,3510,Petrol,145,39.2,1.2
 Corolla,2019,20497,Automatic,4412,Hybrid,135,78.5,1.8
 Corolla,2019,23500,Automatic,10016,Hybrid,135,78.5,1.8
 Corolla,2019,21665,Automatic,11051,Hybrid,135,85.6,1.8
 Corolla,2019,21280,Manual,5102,Petrol,145,39.2,1.2
 Corolla,2019,24960,Automatic,2535,Hybrid,135,72.4,2.0
 Corolla,2019,19540,Manual,8970,Petrol,145,39.2,1.2
 Corolla,2019,20110,Automatic,5922,Hybrid,135,85.6,1.8
 Corolla,2019,23060,Automatic,15631,Hybrid,135,72.4,2.0
 Corolla,2020,26991,Automatic,3636,Hybrid,140,53.3,2.0
 Corolla,2019,22900,Automatic,5910,Hybrid,135,85.6,1.8
 Corolla,2019,24025,Automatic,8812,Hybrid,135,78.5,1.8
 Corolla,2019,26495,Automatic,1000,Hybrid,135,72.4,2.0
 Corolla,2019,27795,Automatic,1000,Hybrid,135,72.4,2.0
 Corolla,2019,22999,Automatic,4113,Hybrid,135,85.6,1.8
 Corolla,2019,21999,Automatic,8171,Hybrid,135,78.5,1.8
 Corolla,2019,19990,Manual,3422,Petrol,145,39.2,1.2
 Corolla,2019,19900,Manual,6522,Petrol,145,39.2,1.2
 Corolla,2019,22000,Automatic,11478,Hybrid,135,78.5,1.8
 Corolla,2019,19290,Manual,10011,Petrol,150,39.2,1.2
 Corolla,2019,19995,Manual,7777,Petrol,145,39.2,1.2
 Corolla,2019,23888,Automatic,14417,Hybrid,140,72.4,2.0
 Corolla,2019,22495,Automatic,2034,Hybrid,140,78.5,1.8
 Corolla,2020,28495,Automatic,2141,Hybrid,140,56.5,1.8
 Corolla,2019,25195,Automatic,3998,Hybrid,135,72.4,2.0
 Corolla,2019,21495,Automatic,10420,Hybrid,140,85.6,1.8
 Corolla,2019,21790,Automatic,10120,Hybrid,140,78.5,1.8
 Corolla,2020,24995,Automatic,3989,Hybrid,135,57.7,1.8
 Corolla,2020,22995,Automatic,636,Hybrid,135,62.8,1.8
 Corolla,2019,26995,Automatic,3000,Hybrid,140,72.4,2.0
 Corolla,2019,21995,Automatic,9333,Hybrid,135,78.5,1.8
 Corolla,2019,17495,Manual,999,Petrol,145,39.2,1.2
 Corolla,2019,22050,Automatic,12000,Hybrid,135,72.4,2.0
 Corolla,2020,28795,Automatic,1544,Hybrid,135,53.3,2.0
 Corolla,2020,20692,Manual,7345,Petrol,145,39.2,1.2
 Corolla,2019,21495,Automatic,20657,Hybrid,140,85.6,1.8
 Corolla,2019,22514,Automatic,8309,Hybrid,135,78.5,1.8
 Corolla,2020,29450,Automatic,943,Hybrid,135,53.3,2.0
 Corolla,2020,26950,Automatic,3168,Hybrid,135,53.3,2.0
 Corolla,2020,24995,Automatic,2136,Hybrid,135,56.5,1.8
 Corolla,2019,23000,Automatic,6158,Hybrid,140,72.4,2.0
 Corolla,2019,20689,Automatic,7963,Hybrid,135,85.6,1.8
 Corolla,2019,19219,Manual,384,Petrol,145,39.2,1.2
 Corolla,2019,21991,Automatic,5000,Hybrid,135,78.5,1.8
 Corolla,2019,22980,Automatic,3459,Hybrid,135,72.4,2.0
 Corolla,2019,15291,Manual,7317,Petrol,145,39.2,1.2
 Corolla,2019,22780,Automatic,9980,Hybrid,135,72.4,2.0
 Corolla,2020,19495,Manual,4568,Petrol,150,39.2,1.2
 Corolla,2019,18991,Automatic,7000,Hybrid,135,85.6,1.8
 Corolla,2019,19291,Automatic,13998,Hybrid,135,85.6,1.8
 Corolla,2019,23505,Automatic,9264,Hybrid,135,78.5,1.8
 Corolla,2019,17865,Manual,17197,Petrol,145,39.2,1.2
 Corolla,2019,20499,Automatic,4942,Hybrid,135,85.6,1.8
 Corolla,2020,27893,Automatic,3390,Hybrid,135,72.4,2.0
 Corolla,2019,22226,Automatic,9264,Hybrid,135,78.5,1.8
 Corolla,2019,16821,Manual,6329,Petrol,145,39.2,1.2
 Corolla,2020,25998,Automatic,5000,Hybrid,140,53.3,2.0
 Corolla,2003,1495,Manual,89000,Petrol,235,39.2,1.6
 Corolla,2019,20995,Automatic,6834,Hybrid,135,72.4,2.0
 Corolla,2019,17989,Manual,151,Petrol,145,39.2,1.2
 Corolla,2019,26999,Automatic,6500,Hybrid,140,72.4,2.0
 Corolla,2004,1250,Manual,111000,Petrol,260,37.2,1.8
 Corolla,2019,16495,Manual,5517,Petrol,145,39.2,1.2
 Corolla,2019,17995,Manual,3792,Petrol,145,39.2,1.2
 Corolla,2019,16495,Manual,5139,Petrol,145,39.2,1.2
 Corolla,2019,23995,Automatic,42,Hybrid,135,57.7,1.8
 Corolla,2020,25995,Automatic,100,Hybrid,135,53.3,2.0
 Corolla,2019,22250,Automatic,10932,Hybrid,135,78.5,1.8
 Corolla,2019,19995,Automatic,14198,Hybrid,135,85.6,1.8
 Corolla,2019,22485,Automatic,9111,Hybrid,140,78.5,1.8
 Corolla,2019,20985,Automatic,5372,Hybrid,135,85.6,1.8
 Corolla,2019,21999,Automatic,17095,Hybrid,140,72.4,2.0
 Corolla,2019,17999,Manual,20,Petrol,145,39.2,1.2
 Corolla,2019,17499,Manual,20,Petrol,145,39.2,1.2
 Corolla,2019,16299,Manual,18020,Petrol,145,39.2,1.2
 Corolla,2019,21450,Automatic,9244,Hybrid,140,85.6,1.8
 Corolla,2019,20499,Automatic,10436,Hybrid,135,78.5,1.8
 Corolla,2019,16491,Manual,15,Petrol,145,39.2,1.2
 Corolla,2019,21450,Automatic,7899,Hybrid,135,85.6,1.8
 Corolla,2019,21450,Automatic,8908,Hybrid,135,78.5,1.8
 Corolla,2003,2195,Automatic,102000,Petrol,300,34.5,1.8
 Corolla,2019,21995,Automatic,4800,Hybrid,135,85.6,1.8
 Corolla,2019,22691,Automatic,3698,Hybrid,135,72.4,2.0
 Corolla,2019,15991,Manual,10,Petrol,145,39.2,1.2
 Corolla,2019,15991,Manual,10,Petrol,145,39.2,1.2
 Corolla,2019,23490,Automatic,8239,Hybrid,135,78.5,1.8
 Corolla,2019,25495,Automatic,9317,Hybrid,135,85.6,1.8
 Corolla,2001,899,Automatic,76000,Petrol,300,35.3,1.6
 Corolla,2019,17790,Manual,15,Petrol,145,39.2,1.2
 Corolla,2019,17990,Manual,10,Petrol,145,39.2,1.2
 Corolla,2019,16990,Manual,10,Petrol,145,39.2,1.2
 Corolla,2008,4295,Manual,76300,Petrol,260,36.7,1.8
 Corolla,2019,19795,Automatic,7841,Hybrid,135,78.5,1.8
 Corolla,2019,23395,Automatic,10513,Hybrid,140,85.6,1.8
 Corolla,2019,18700,Manual,6597,Petrol,145,39.2,1.2
 Corolla,2019,22700,Automatic,6289,Hybrid,135,78.5,1.8
 Corolla,2019,16790,Manual,97,Petrol,145,39.2,1.2
 Corolla,2019,23700,Automatic,3628,Hybrid,135,72.4,2.0
 Corolla,2020,26700,Automatic,3675,Hybrid,135,53.3,2.0
 Corolla,2019,23650,Automatic,8087,Hybrid,135,72.4,2.0
 Corolla,2019,21990,Automatic,12000,Hybrid,135,78.5,1.8
 Corolla,2020,19790,Manual,3000,Petrol,145,39.2,1.2
 Corolla,2019,20450,Automatic,8000,Hybrid,135,85.6,1.8
 Corolla,2019,16200,Manual,3837,Petrol,145,39.2,1.2
 Corolla,2019,21491,Automatic,3993,Hybrid,135,85.6,1.8
 Corolla,2020,25990,Automatic,1112,Other,135,53.3,2.0
 Corolla,2019,21850,Automatic,9300,Hybrid,135,58.9,1.8
 Corolla,2020,23550,Automatic,3000,Hybrid,135,58.9,1.8
 Corolla,2019,21991,Automatic,13000,Hybrid,135,78.5,1.8
 Corolla,2019,22850,Automatic,9000,Hybrid,135,78.5,1.8
 Corolla,2019,19990,Automatic,9968,Hybrid,135,85.6,1.8
 Corolla,2019,19990,Automatic,10175,Hybrid,135,85.6,1.8
 Corolla,2019,25650,Automatic,4000,Hybrid,135,72.4,2.0
 Corolla,2019,21350,Automatic,15481,Hybrid,135,78.5,1.8
 Corolla,2019,22990,Automatic,7000,Hybrid,135,78.5,1.8
 Corolla,2019,22990,Automatic,6000,Hybrid,135,78.5,1.8
 Corolla,2019,23650,Automatic,7000,Hybrid,135,85.6,1.8
 Corolla,2019,21990,Automatic,10055,Hybrid,135,78.5,1.8
 Corolla,2020,18990,Manual,3000,Petrol,145,39.2,1.2
 Corolla,2019,21500,Automatic,6610,Hybrid,135,85.6,1.8
 Corolla,2019,21690,Automatic,9823,Hybrid,135,78.5,1.8
 Corolla,2019,22750,Automatic,9000,Hybrid,135,72.4,2.0
 Corolla,2019,22250,Automatic,8563,Hybrid,135,78.5,1.8
 Corolla,2019,24495,Automatic,2165,Hybrid,135,72.4,2.0
 Corolla,2019,24295,Automatic,6568,Hybrid,135,72.4,2.0
 Corolla,2019,22000,Automatic,7575,Hybrid,135,78.5,1.8
 Corolla,2019,16500,Manual,6170,Petrol,145,39.2,1.2
 Corolla,2019,23500,Automatic,6033,Hybrid,135,78.5,1.8
 Corolla,2007,2795,Manual,71248,Petrol,260,36.7,1.8
 Corolla,2005,2495,Manual,88150,Diesel,125,58.9,1.4
 Corolla,2005,3495,Manual,77500,Petrol,235,40.4,1.6
 Corolla,2004,2095,Manual,96000,Petrol,260,36.7,1.8
 Corolla,2019,23250,Automatic,3568,Hybrid,140,72.4,2.0
 Corolla,2019,21494,Automatic,7792,Hybrid,135,78.5,1.8
 Corolla,2019,21249,Automatic,10353,Hybrid,135,85.6,1.8
 Corolla,2019,21250,Automatic,7125,Hybrid,135,85.6,1.8
 Corolla,2019,21995,Automatic,8661,Hybrid,135,78.5,1.8
 Corolla,2019,22995,Automatic,4319,Hybrid,140,85.6,1.8
 RAV4,2019,30500,Automatic,13326,Other,140,51.1,2.5
 RAV4,2017,20000,Automatic,30379,Hybrid,20,57.6,2.5
 RAV4,2017,16500,Manual,25271,Diesel,125,60.1,2.0
 RAV4,2016,15995,Manual,11291,Diesel,125,60.1,2.0
 RAV4,2015,13500,Manual,45757,Diesel,125,57.6,2.0
 RAV4,2017,22480,Automatic,25170,Hybrid,135,55.4,2.5
 RAV4,2015,13698,Automatic,43830,Diesel,260,42.2,2.2
 RAV4,2016,17998,Automatic,58377,Hybrid,20,55.4,2.5
 RAV4,2016,14998,Manual,40054,Diesel,125,60.1,2.0
 RAV4,2013,10998,Automatic,45322,Diesel,260,42.2,2.2
 RAV4,2016,13498,Manual,32061,Diesel,125,60.1,2.0
 RAV4,2017,17500,Automatic,26528,Petrol,145,43.5,2.0
 RAV4,2017,16498,Automatic,37539,Petrol,200,43.5,2.0
 RAV4,2014,9698,Manual,80049,Diesel,145,53.0,2.0
 RAV4,2016,14817,Manual,35286,Diesel,125,60.1,2.0
 RAV4,2019,29399,Automatic,9650,Hybrid,135,51.1,2.5
 RAV4,2019,32995,Automatic,7017,Hybrid,135,49.6,2.5
 RAV4,2016,19995,Automatic,40827,Hybrid,20,55.4,2.5
 RAV4,2016,20495,Automatic,18000,Hybrid,20,57.6,2.5
 RAV4,2016,21495,Automatic,29489,Hybrid,20,55.4,2.5
 RAV4,2019,29995,Automatic,20124,Hybrid,140,51.1,2.5
 RAV4,2016,20495,Automatic,41060,Hybrid,20,55.4,2.5
 RAV4,2017,20795,Automatic,25000,Hybrid,20,57.6,2.5
 RAV4,2015,11995,Manual,49150,Diesel,125,57.6,2.0
 RAV4,2016,13995,Manual,71046,Diesel,125,60.1,2.0
 RAV4,2014,12995,Manual,69401,Diesel,125,57.6,2.0
 RAV4,2016,14495,Manual,49097,Diesel,125,60.1,2.0
 RAV4,2016,14695,Manual,39591,Diesel,125,60.1,2.0
 RAV4,2019,29498,Automatic,9727,Hybrid,135,49.6,2.5
 RAV4,2019,31498,Automatic,9258,Hybrid,135,49.6,2.5
 RAV4,2014,11498,Automatic,47545,Diesel,260,42.2,2.2
 RAV4,2014,10998,Manual,50709,Diesel,150,53.0,2.0
 RAV4,2017,20498,Automatic,10957,Petrol,150,43.5,2.0
 RAV4,2013,10498,Manual,54057,Diesel,160,49.6,2.2
 RAV4,2015,9998,Manual,60998,Diesel,125,57.6,2.0
 RAV4,2015,12998,Manual,41486,Diesel,145,53.0,2.0
 RAV4,2017,13998,Manual,48713,Diesel,125,60.1,2.0
 RAV4,2017,14698,Manual,50039,Diesel,145,60.1,2.0
 RAV4,2019,28998,Automatic,10910,Hybrid,135,51.1,2.5
 RAV4,2018,19698,Automatic,21893,Petrol,145,43.5,2.0
 RAV4,2015,15298,Semi-Auto,21232,Petrol,235,39.2,2.0
 RAV4,2019,37440,Automatic,2764,Hybrid,135,51.1,2.5
 RAV4,2016,20990,Automatic,18880,Hybrid,20,57.6,2.5
 RAV4,2017,19998,Automatic,10028,Petrol,145,43.5,2.0
 RAV4,2017,20990,Automatic,29515,Hybrid,20,57.6,2.5
 RAV4,2016,23990,Automatic,25614,Hybrid,20,55.4,2.5
 RAV4,2016,23990,Automatic,20101,Hybrid,20,55.4,2.5
 RAV4,2016,13495,Manual,30124,Diesel,125,60.1,2.0
 RAV4,2017,15995,Manual,59205,Diesel,125,60.1,2.0
 RAV4,2016,17495,Automatic,58100,Hybrid,20,55.4,2.5
 RAV4,2014,12998,Automatic,41389,Diesel,260,42.2,2.2
 RAV4,2016,13998,Manual,36030,Diesel,125,60.1,2.0
 RAV4,2017,14998,Manual,32087,Diesel,145,60.1,2.0
 RAV4,2016,19498,Automatic,19618,Hybrid,20,57.6,2.5
 RAV4,2019,34990,Automatic,5000,Hybrid,135,49.6,2.5
 RAV4,2015,9998,Manual,81503,Diesel,125,57.6,2.0
 RAV4,2017,16295,Manual,34633,Diesel,125,60.1,2.0
 RAV4,2016,17495,Automatic,58100,Hybrid,20,55.4,2.5
 RAV4,2017,16295,Manual,34633,Diesel,125,60.1,2.0
